,word,bz_bio,re_bio
57773,们,O,O
57774,医,O,O
57775,院,O,O
57776,的,O,O
57777,也,O,O
57778,是,O,O
57779,因,O,O
57780,为,O,O
57781,这,O,O
57782,个,O,O
57783,情,O,O
57784,况,O,O
57785,吗,O,O
57786,？,O,O
57787,明,B_datetime,B_datetime
57788,天,I_datetime,I_datetime
57789,我,O,O
57790,要,O,O
57791,去,O,O
57792,见,O,O
57793,一,O,O
57794,下,O,O
57795,我,O,O
57796,的,O,O
57797,老,O,O
57798,情,O,O
57799,人,O,O
57800,。,O,O
57801,能,O,O
57802,建,O,O
57803,议,O,O
57804,我,O,O
57805,明,B_datetime,B_datetime
57806,天,I_datetime,I_datetime
57807,临,O,O
57808,时,O,O
57809,吃,O,O
57810,个,O,O
57811,什,O,O
57812,么,O,O
57813,药,O,O
57814,吗,O,O
57815,？,O,O
57816,3,B_age,B_age
57817,2,I_age,I_age
57818,，,O,O
57819,1,B_datetime,B_datetime
57820,2,I_datetime,I_datetime
57821,天,I_datetime,I_datetime
57822,了,O,O
57823,我,O,O
57824,这,O,O
57825,个,O,O
57826,可,O,O
57827,以,O,O
57828,有,O,O
57829,效,O,O
57830,的,O,O
57831,治,O,O
57832,疗,O,O
57833,吗,O,O
57834,那,O,O
57835,我,O,O
57836,这,O,O
57837,方,O,O
57838,面,O,O
57839,是,O,O
57840,怎,O,O
57841,么,O,O
57842,治,O,O
57843,疗,O,O
57844,的,O,O
57845,？,O,O
57846,精,B_fluid,B_fluid
57847,子,I_fluid,I_fluid
57848,存,O,O
57849,活,O,O
57850,率,O,O
57851,能,O,O
57852,治,O,O
57853,？,O,O
57854,腹,B_symptom,B_symptom
57855,痛,I_symptom,I_symptom
57856,月,B_symptom,B_symptom
57857,经,I_symptom,I_symptom
57858,有,I_symptom,I_symptom
57859,血,I_symptom,I_symptom
57860,块,I_symptom,I_symptom
57861,，,O,O
57862,痛,B_symptom,B_symptom
57863,经,I_symptom,I_symptom
57864,，,O,O
57865,这,O,O
57866,是,O,O
57867,宫,B_symptom,B_sickness
57868,寒,I_symptom,I_sickness
57869,的,O,O
57870,表,O,O
57871,现,O,O
57872,，,O,O
57873,在,O,O
57874,中,O,O
57875,医,O,O
57876,上,O,O
57877,叫,O,O
57878,气,B_symptom,B_sickness
57879,滞,I_symptom,I_sickness
57880,血,I_symptom,I_sickness
57881,瘀,I_symptom,I_sickness
57882,初,O,O
57883,中,O,O
57884,就,O,O
57885,开,O,O
57886,始,O,O
57887,手,B_cause,B_cause
57888,淫,I_cause,I_cause
57889,这,O,O
57890,么,O,O
57891,说,O,O
57892,这,O,O
57893,个,O,O
57894,情,O,O
57895,况,O,O
57896,时,O,O
57897,间,O,O
57898,也,O,O
57899,不,O,O
57900,短,O,O
57901,了,O,O
57902,，,O,O
57903,有,O,O
57904,到,O,O
57905,医,O,O
57906,院,O,O
57907,检,O,O
57908,查,O,O
57909,看,O,O
57910,诊,O,O
57911,过,O,O
57912,这,O,O
57913,方,O,O
57914,面,O,O
57915,吗,O,O
57916,那,O,O
57917,我,O,O
57918,这,O,O
57919,个,O,O
57920,大,O,O
57921,概,O,O
57922,手,O,O
57923,术,O,O
57924,费,O,O
57925,得,O,O
57926,多,O,O
57927,少,O,O
57928,钱,O,O
57929,要,O,O
57930,怎,O,O
57931,么,O,O
57932,看,O,O
57933,石,O,B_address
57934,家,O,I_address
57935,庄,O,I_address
57936,男,O,O
57937,科,O,O
57938,医,O,O
57939,院,O,O
57940,？,O,O
57941,找,O,O
57942,过,O,O
57943,B,B_check,B_check
57944,超,I_check,I_check
57945,左,O,O
57946,侧,O,O
57947,轻,O,O
57948,微,O,O
57949,肠,B_symptom,O
57950,疝,I_symptom,O
57951,精,I_symptom,B_sickness
57952,索,I_symptom,I_sickness
57953,静,I_symptom,I_sickness
57954,脉,I_symptom,I_sickness
57955,曲,I_symptom,I_sickness
57956,张,I_symptom,I_sickness
57957,就,O,O
57958,是,O,O
57959,能,O,O
57960,硬,B_symptom,O
57961,进,I_symptom,O
57962,去,I_symptom,O
57963,一,I_symptom,O
57964,会,I_symptom,O
57965,就,I_symptom,O
57966,不,I_symptom,B_symptom
57967,硬,I_symptom,I_symptom
57968,了,O,I_symptom
57969,‍,B_symptom,B_symptom
57970,总,I_symptom,I_symptom
57971,想,I_symptom,I_symptom
57972,‍,I_symptom,I_symptom
57973,尿,I_symptom,I_symptom
57974,尿,I_symptom,I_symptom
57975,‍,I_symptom,I_symptom
57976,怎,O,O
57977,么,O,O
57978,‍,O,O
57979,回,O,O
57980,事,O,O
57981,‍,O,O
57982,啊,O,O
57983,或,O,O
57984,者,O,O
57985,是,O,O
57986,怎,O,O
57987,么,O,O
57988,能,O,O
57989,缓,O,O
57990,解,O,O
57991,疼,B_symptom,B_symptom
57992,痛,I_symptom,I_symptom
57993,用,O,O
57994,检,B_check,O
57995,查,I_check,O
57996,H,I_check,B_check
57997,P,I_check,I_check
57998,V,I_check,I_check
57999,吗,O,O
58000,精,B_symptom,B_sickness
58001,索,I_symptom,I_sickness
58002,静,I_symptom,I_sickness
58003,脉,I_symptom,I_sickness
58004,曲,I_symptom,I_sickness
58005,张,I_symptom,I_sickness
58006,，,O,O
58007,可,O,O
58008,以,O,O
58009,用,O,O
58010,药,O,O
58011,物,O,O
58012,治,O,O
58013,疗,O,O
58014,吗,O,O
58015,嗯,O,O
58016,，,O,O
58017,这,O,O
58018,样,O,O
58019,的,O,O
58020,话,O,O
58021,多,O,O
58022,考,O,O
58023,虑,O,O
58024,是,O,O
58025,感,O,O
58026,染,O,O
58027,的,O,O
58028,淋,B_symptom,B_sickness
58029,病,I_symptom,I_sickness
58030,我,O,O
58031,知,O,O
58032,道,O,O
58033,大,O,O
58034,概,O,O
58035,价,O,O
58036,钱,O,O
58037,不,O,O
58038,都,O,O
58039,是,O,O
58040,有,O,O
58041,牌,O,O
58042,子,O,O
58043,的,O,O
58044,吗,O,O
58045,，,O,O
58046,打,O,O
58047,个,O,O
58048,车,O,O
58049,就,O,O
58050,好,O,O
58051,了,O,O
58052,你,O,O
58053,好,O,O
58054,，,O,O
58055,我,O,O
58056,大,B_part,B_symptom
58057,腿,I_part,I_symptom
58058,长,O,I_symptom
58059,一,O,I_symptom
58060,些,O,I_symptom
58061,红,B_symptom,I_symptom
58062,疙,I_symptom,I_symptom
58063,瘩,I_symptom,I_symptom
58064,是,O,O
58065,什,O,O
58066,么,O,O
58067,情,O,O
58068,况,O,O
58069,啊,O,O
58070,没,O,O
58071,吃,O,O
58072,啥,O,O
58073,药,O,O
58074,物,O,O
58075,恩,O,O
58076,，,O,O
58077,除,O,O
58078,了,O,O
58079,这,O,O
58080,些,O,O
58081,情,O,O
58082,况,O,O
58083,以,O,O
58084,外,O,O
58085,，,O,O
58086,尿,B_part,B_part
58087,道,I_part,I_part
58088,口,I_part,I_part
58089,或,O,O
58090,者,O,O
58091,包,B_part,B_part
58092,皮,I_part,I_part
58093,口,I_part,I_part
58094,有,O,O
58095,出,O,O
58096,现,O,O
58097,红,B_symptom,B_symptom
58098,肿,I_symptom,I_symptom
58099,的,O,O
58100,问,O,O
58101,题,O,O
58102,吗,O,O
58103,四,B_age,B_age
58104,十,I_age,I_age
58105,五,I_age,I_age
58106,，,O,O
58107,每,B_frequency,B_frequency
58108,周,I_frequency,I_frequency
58109,两,I_frequency,I_frequency
58110,次,I_frequency,I_frequency
58111,，,O,O
58112,每,O,O
58113,次,O,O
58114,两,B_datetime,B_datetime
58115,分,I_datetime,I_datetime
58116,钟,I_datetime,I_datetime
58117,1,B_datetime,B_datetime
58118,分,I_datetime,I_datetime
58119,钟,I_datetime,I_datetime
58120,多,O,I_datetime
58121,点,O,I_datetime
58122,吧,O,O
58123,附,O,O
58124,近,O,O
58125,的,O,O
58126,公,O,O
58127,交,O,O
58128,车,O,O
58129,站,O,O
58130,名,O,O
58131,你,O,O
58132,们,O,O
58133,包,B_surgery,B_medicine
58134,皮,I_surgery,I_medicine
58135,手,I_surgery,I_medicine
58136,术,I_surgery,I_medicine
58137,用,O,O
58138,的,O,O
58139,什,O,O
58140,么,O,O
58141,技,O,O
58142,术,O,O
58143,？,O,O
58144,1,B_age,O
58145,4,I_age,O
58146,岁,I_age,O
58147,男,O,O
58148,生,O,O
58149,一,B_datetime,B_datetime
58150,周,I_datetime,I_datetime
58151,可,O,O
58152,以,O,O
58153,手,B_cause,B_cause
58154,淫,I_cause,I_cause
58155,一,B_frequency,B_frequency
58156,次,I_frequency,I_frequency
58157,吗,O,O
58158,担,B_emotion,O
58159,心,I_emotion,O
58160,别,O,O
58161,人,O,O
58162,多,O,O
58163,少,O,O
58164,价,O,O
58165,位,O,O
58166,的,O,O
58167,能,O,O
58168,直,O,O
58169,接,O,O
58170,上,O,O
58171,班,O,O
58172,这,O,O
58173,个,O,O
58174,需,O,O
58175,要,O,O
58176,通,O,O
58177,过,O,O
58178,检,O,O
58179,查,O,O
58180,来,O,O
58181,确,O,O
58182,定,O,O
58183,的,O,O
58184,哦,O,O
58185,但,O,O
58186,是,O,O
58187,有,O,O
58188,时,O,O
58189,候,O,O
58190,时,O,O
58191,间,O,O
58192,也,O,O
58193,挺,O,O
58194,长,O,O
58195,的,O,O
58196,有,O,O
58197,二,B_datetime,B_datetime
58198,十,I_datetime,I_datetime
58199,来,I_datetime,I_datetime
58200,分,I_datetime,I_datetime
58201,钟,I_datetime,I_datetime
58202,那,O,O
58203,人,O,O
58204,们,O,O
58205,呢,O,O
58206,常,O,O
58207,说,O,O
58208,肾,B_part,B_symptom
58209,气,O,I_symptom
58210,，,O,O
58211,那,O,O
58212,是,O,O
58213,指,O,O
58214,什,O,O
58215,么,O,O
58216,正,O,O
58217,常,O,O
58218,供,O,O
58219,血,O,O
58220,是,O,O
58221,多,O,O
58222,少,O,O
58223,呀,O,O
58224,我,O,O
58225,不,O,O
58226,知,O,O
58227,道,O,O
58228,他,O,O
58229,怎,O,O
58230,么,O,O
58231,了,O,O
58232,他,O,O
58233,就,O,O
58234,难,B_emotion,B_symptom
58235,受,I_emotion,I_symptom
58236,，,O,O
58237,我,O,O
58238,一,B_frequency,B_frequency
58239,周,I_frequency,I_frequency
58240,一,I_frequency,I_frequency
58241,次,I_frequency,I_frequency
58242,还,O,O
58243,是,O,O
58244,无,O,O
58245,缘,O,O
58246,无,O,O
58247,故,O,O
58248,就,O,O
58249,有,O,O
58250,流,B_symptom,B_symptom
58251,血,I_symptom,I_symptom
58252,现,O,O
58253,象,O,O
58254,？,O,O
58255,咱,O,O
58256,们,O,O
58257,是,O,O
58258,医,O,O
58259,保,O,O
58260,定,O,O
58261,点,O,O
58262,医,O,O
58263,院,O,O
58264,每,B_datetime,B_datetime
58265,天,I_datetime,I_datetime
58266,都,O,O
58267,换,O,O
58268,药,O,O
58269,；,O,O
58270,换,O,O
58271,了,O,O
58272,四,B_datetime,B_datetime
58273,天,I_datetime,I_datetime
58274,肚,B_symptom,B_symptom
58275,脐,I_symptom,I_symptom
58276,周,I_symptom,I_symptom
58277,围,I_symptom,I_symptom
58278,也,I_symptom,I_symptom
58279,痛,I_symptom,I_symptom
58280,去,O,O
58281,了,O,O
58282,就,O,O
58283,检,O,O
58284,查,O,O
58285,这,O,O
58286,个,O,O
58287,那,O,O
58288,个,O,O
58289,，,O,O
58290,有,O,O
58291,必,O,O
58292,要,O,O
58293,吗,O,O
58294,？,O,O
58295,阴,B_symptom,B_symptom
58296,经,I_symptom,I_symptom
58297,肿,I_symptom,I_symptom
58298,了,O,I_symptom
58299,是,O,O
58300,怎,O,O
58301,么,O,O
58302,回,O,O
58303,事,O,O
58304,。,O,O
58305,i,O,O
58306,9,O,O
58307,w,O,O
58308,w,O,O
58309,w,O,O
58310,w,O,O
58311,w,O,O
58312,6,O,O
58313,8,O,O
58314,我,O,O
58315,的,O,O
58316,微,O,O
58317,信,O,O
58318,你,O,O
58319,加,O,O
58320,一,O,O
58321,下,O,O
58322,需,O,O
58323,要,O,O
58324,到,O,O
58325,医,O,O
58326,院,O,O
58327,做,O,O
58328,个,O,O
58329,全,O,O
58330,面,O,O
58331,检,O,O
58332,查,O,O
58333,吗,O,O
58334,？,O,O
58335,就,O,O
58336,是,O,O
58337,蛋,B_part,B_part
58338,蛋,I_part,I_part
58339,的,O,O
58340,欺,O,O
58341,负,O,O
58342,，,O,O
58343,和,O,O
58344,胳,B_part,B_part
58345,肢,I_part,I_part
58346,窝,I_part,I_part
58347,里,O,O
58348,现,O,O
58349,在,O,O
58350,还,O,O
58351,没,O,O
58352,结,O,O
58353,婚,O,O
58354,，,O,O
58355,能,O,O
58356,治,O,O
58357,疗,O,O
58358,么,O,O
58359,？,O,O
58360,嗯,O,O
58361,，,O,O
58362,小,B_symptom,B_symptom
58363,包,I_symptom,I_symptom
58364,长,I_symptom,I_symptom
58365,多,O,O
58366,久,O,O
58367,了,O,O
58368,，,O,O
58369,有,O,O
58370,增,O,B_symptom
58371,大,O,I_symptom
58372,增,O,I_symptom
58373,多,O,I_symptom
58374,的,O,O
58375,表,O,O
58376,现,O,O
58377,吗,O,O
58378,是,O,O
58379,的,O,O
58380,恩,O,O
58381,那,O,O
58382,接,O,O
58383,触,O,O
58384,性,O,O
58385,生,O,O
58386,活,O,O
58387,有,O,O
58388,多,O,O
58389,久,O,O
58390,了,O,O
58391,我,O,O
58392,的,O,O
58393,龟,B_part,B_part
58394,头,I_part,I_part
58395,上,O,O
58396,面,O,O
58397,有,O,O
58398,不,O,O
58399,少,O,O
58400,小,B_symptom,O
58401,嘎,I_symptom,O
58402,子,I_symptom,O
58403,有,I_symptom,B_symptom
58404,点,I_symptom,I_symptom
58405,红,I_symptom,I_symptom
58406,有,O,O
58407,时,O,O
58408,候,O,O
58409,遗,B_symptom,B_symptom
58410,精,I_symptom,I_symptom
58411,比,I_symptom,O
58412,较,I_symptom,O
58413,频,I_symptom,O
58414,繁,I_symptom,O
58415,是,O,O
58416,什,O,O
58417,么,O,O
58418,状,O,O
58419,况,O,O
58420,但,O,O
58421,是,O,O
58422,该,O,O
58423,说,O,O
58424,的,O,O
58425,我,O,O
58426,给,O,O
58427,你,O,O
58428,说,O,O
58429,清,O,O
58430,楚,O,O
58431,。,O,O
58432,你,O,O
58433,是,O,O
58434,咱,O,O
58435,们,O,O
58436,绵,B_address,B_address
58437,阳,I_address,I_address
58438,哪,O,O
58439,里,O,O
58440,的,O,O
58441,。,O,O
58442,或,O,O
58443,者,O,O
58444,你,O,O
58445,平,O,O
58446,时,O,O
58447,用,O,O
58448,q,O,O
58449,q,O,O
58450,还,O,O
58451,是,O,O
58452,微,O,O
58453,信,O,O
58454,我,O,O
58455,加,O,O
58456,上,O,O
58457,你,O,O
58458,。,O,O
58459,后,O,O
58460,期,O,O
58461,有,O,O
58462,不,O,O
58463,清,O,O
58464,楚,O,O
58465,的,O,O
58466,咨,O,O
58467,询,O,O
58468,也,O,O
58469,方,O,O
58470,便,O,O
58471,。,O,O
58472,谢,O,O
58473,了,O,O
58474,现,O,O
58475,在,O,O
58476,吃,O,B_othertreatment
58477,药,O,I_othertreatment
58478,呢,O,O
58479,你,O,O
58480,出,O,O
58481,现,O,O
58482,这,O,O
58483,样,O,O
58484,的,O,O
58485,情,O,O
58486,况,O,O
58487,没,O,O
58488,流,O,O
58489,脓,O,O
58490,，,O,O
58491,就,O,O
58492,是,O,O
58493,红,B_symptom,B_symptom
58494,肿,I_symptom,I_symptom
58495,，,O,O
58496,有,O,O
58497,局,O,O
58498,部,O,O
58499,皮,B_part,B_part
58500,上,I_part,I_part
58501,亮,O,O
58502,的,O,O
58503,像,O,O
58504,水,B_symptom,B_symptom
58505,泡,I_symptom,I_symptom
58506,一,O,O
58507,样,O,O
58508,恩,O,O
58509,，,O,O
58510,那,O,O
58511,这,O,O
58512,个,O,O
58513,情,O,O
58514,况,O,O
58515,咱,O,O
58516,们,O,O
58517,是,O,O
58518,要,O,O
58519,及,O,O
58520,时,O,O
58521,针,O,O
58522,对,O,O
58523,性,O,O
58524,的,O,O
58525,治,O,O
58526,疗,O,O
58527,下,O,O
58528,了,O,O
58529,，,O,O
58530,这,O,O
58531,个,O,O
58532,不,O,O
58533,排,O,O
58534,除,O,O
58535,是,O,O
58536,某,O,O
58537,种,O,O
58538,病,O,O
58539,菌,O,O
58540,或,O,O
58541,者,O,O
58542,病,O,O
58543,毒,O,O
58544,感,O,O
58545,染,O,O
58546,导,O,O
58547,致,O,O
58548,的,O,O
58549,可,O,O
58550,以,O,O
58551,用,O,O
58552,艾,B_othertreatment,B_sickness
58553,炙,I_othertreatment,I_sickness
58554,的,O,O
58555,方,O,O
58556,法,O,O
58557,加,O,O
58558,辅,O,O
58559,助,O,O
58560,治,O,O
58561,疗,O,O
58562,吗,O,O
58563,点,O,O
58564,击,O,O
58565,：,O,O
58566,2,O,O
58567,9,O,O
58568,2,O,O
58569,8,O,O
58570,3,O,O
58571,9,O,O
58572,4,O,O
58573,9,O,O
58574,2,O,O
58575,4,O,O
58576,，,O,O
58577,也,O,O
58578,可,O,O
58579,点,O,O
58580,击,O,O
58581,：,O,O
58582,1,O,O
58583,8,O,O
58584,7,O,O
58585,7,O,O
58586,8,O,O
58587,3,O,O
58588,3,O,O
58589,2,O,O
58590,4,O,O
58591,9,O,O
58592,2,O,O
58593,哪,O,O
58594,个,O,O
58595,方,O,O
58596,便,O,O
58597,用,O,O
58598,哪,O,O
58599,个,O,O
58600,嗯,O,O
58601,，,O,O
58602,有,O,O
58603,影,O,O
58604,响,O,O
58605,的,O,O
58606,，,O,O
58607,长,B_symptom,O
58608,时,I_symptom,O
58609,间,I_symptom,O
58610,勃,I_symptom,B_physiology
58611,起,I_symptom,I_physiology
58612,，,O,O
58613,睾,B_part,B_part
58614,丸,I_part,I_part
58615,也,O,O
58616,是,O,O
58617,处,O,O
58618,于,O,O
58619,充,B_symptom,O
58620,血,I_symptom,O
58621,状,I_symptom,O
58622,态,I_symptom,O
58623,，,O,O
58624,容,O,O
58625,易,O,O
58626,引,O,O
58627,起,O,O
58628,疾,O,O
58629,病,O,O
58630,这,O,O
58631,方,O,O
58632,面,O,O
58633,的,O,O
58634,检,O,O
58635,查,O,O
58636,费,O,O
58637,用,O,O
58638,在,O,O
58639,百,B_price,B_price
58640,十,I_price,I_price
58641,块,I_price,I_price
58642,钱,I_price,I_price
58643,左,I_price,I_price
58644,右,I_price,I_price
58645,，,O,O
58646,并,O,O
58647,不,O,O
58648,贵,O,O
58649,你,O,O
58650,本,O,O
58651,家,O,O
58652,我,O,O
58653,，,O,O
58654,现,O,O
58655,在,O,O
58656,内,O,B_symptom
58657,心,O,I_symptom
58658,有,O,I_symptom
58659,点,O,I_symptom
58660,崩,B_emotion,I_symptom
58661,溃,I_emotion,I_symptom
58662,我,O,O
58663,先,O,O
58664,吃,O,O
58665,点,O,O
58666,药,O,O
58667,试,O,O
58668,试,O,O
58669,检,B_check,O
58670,查,I_check,O
58671,支,B_virus,B_virus
58672,原,I_virus,I_virus
58673,体,I_virus,I_virus
58674,衣,B_virus,B_virus
58675,原,I_virus,I_virus
58676,体,I_virus,I_virus
58677,没,O,O
58678,有,O,O
58679,有,B_symptom,B_symptom
58680,点,I_symptom,I_symptom
58681,痒,I_symptom,I_symptom
58682,，,O,O
58683,一,B_symptom,B_symptom
58684,碰,I_symptom,I_symptom
58685,有,I_symptom,I_symptom
58686,点,I_symptom,I_symptom
58687,疼,I_symptom,I_symptom
58688,嗯,O,O
58689,那,O,O
58690,您,O,O
58691,这,O,O
58692,个,O,O
58693,时,O,O
58694,间,O,O
58695,可,O,O
58696,不,O,O
58697,短,O,O
58698,了,O,O
58699,，,O,O
58700,，,O,O
58701,期,O,O
58702,间,O,O
58703,也,O,O
58704,使,O,O
58705,用,O,O
58706,过,O,O
58707,，,O,O
58708,皮,B_medicine,O
58709,炎,I_medicine,O
58710,平,I_medicine,O
58711,这,O,O
58712,类,O,O
58713,电,O,O
58714,销,O,O
58715,软,O,O
58716,膏,O,O
58717,吗,O,O
58718,为,O,O
58719,什,O,O
58720,么,O,O
58721,睾,B_symptom,B_symptom
58722,丸,I_symptom,I_symptom
58723,会,I_symptom,I_symptom
58724,下,I_symptom,I_symptom
58725,垂,I_symptom,I_symptom
58726,我,O,O
58727,在,O,O
58728,地,O,O
58729,铁,O,O
58730,4,O,O
58731,号,O,O
58732,线,O,O
58733,，,O,O
58734,，,O,O
58735,怎,O,O
58736,么,O,O
58737,去,O,O
58738,同,B_address,O
58739,济,I_address,O
58740,那,O,O
58741,边,O,O
58742,你,O,O
58743,们,O,O
58744,是,O,O
58745,绵,B_address,B_address
58746,阳,I_address,I_address
58747,的,O,O
58748,吗,O,O
58749,还,O,O
58750,是,O,O
58751,哪,O,O
58752,里,O,O
58753,的,O,O
58754,呢,O,O
58755,、,O,O
58756,绵,B_address,B_address
58757,阳,I_address,I_address
58758,手,B_cause,B_cause
58759,淫,I_cause,I_cause
58760,相,O,O
58761,比,O,O
58762,性,O,O
58763,生,O,O
58764,活,O,O
58765,力,O,O
58766,度,O,O
58767,要,O,O
58768,大,O,O
58769,，,O,O
58770,长,O,O
58771,期,O,O
58772,是,O,O
58773,会,O,O
58774,造,O,O
58775,成,O,O
58776,阴,B_part,B_part
58777,茎,I_part,I_part
58778,海,I_part,I_part
58779,绵,I_part,I_part
58780,体,I_part,I_part
58781,损,O,O
58782,伤,O,O
58783,，,O,O
58784,造,O,O
58785,成,O,O
58786,血,B_symptom,B_symptom
58787,运,I_symptom,I_symptom
58788,不,I_symptom,I_symptom
58789,足,I_symptom,I_symptom
58790,，,O,O
58791,出,O,O
58792,现,O,O
58793,早,B_symptom,B_sickness
58794,泄,I_symptom,I_sickness
58795,的,O,O
58796,症,O,O
58797,状,O,O
58798,的,O,O
58799,咱,O,O
58800,们,O,O
58801,吃,O,O
58802,六,B_medicine,B_medicine
58803,味,I_medicine,I_medicine
58804,地,I_medicine,I_medicine
58805,黄,I_medicine,I_medicine
58806,丸,I_medicine,I_medicine
58807,多,O,O
58808,长,O,O
58809,时,O,O
58810,间,O,O
58811,了,O,O
58812,呢,O,O
58813,？,O,O
58814,从,O,O
58815,小,O,O
58816,一,O,O
58817,直,O,O
58818,就,O,O
58819,每,B_symptom,B_symptom
58820,天,I_symptom,I_symptom
58821,晚,I_symptom,I_symptom
58822,上,I_symptom,I_symptom
58823,做,I_symptom,I_symptom
58824,梦,I_symptom,I_symptom
58825,性,B_symptom,B_sickness
58826,功,I_symptom,I_sickness
58827,能,I_symptom,I_sickness
58828,障,I_symptom,I_sickness
58829,碍,I_symptom,I_sickness
58830,是,O,O
58831,我,O,O
58832,院,O,O
58833,看,O,O
58834,诊,O,O
58835,的,O,O
58836,重,O,O
58837,点,O,O
58838,项,O,O
58839,目,O,O
58840,，,O,O
58841,你,O,O
58842,这,O,O
58843,个,O,O
58844,问,O,O
58845,题,O,O
58846,在,O,O
58847,我,O,O
58848,院,O,O
58849,很,O,O
58850,常,O,O
58851,见,O,O
58852,的,O,O
58853,你,O,O
58854,们,O,O
58855,是,O,O
58856,怎,O,O
58857,么,O,O
58858,治,O,O
58859,疗,O,O
58860,的,O,O
58861,呢,O,O
58862,听,O,O
58863,说,O,O
58864,做,O,O
58865,派,B_check,B_check
58866,克,I_check,I_check
58867,C,I_check,I_check
58868,T,I_check,I_check
58869,能,O,O
58870,直,O,O
58871,接,O,O
58872,检,O,O
58873,查,O,O
58874,出,O,O
58875,转,O,O
58876,移,O,O
58877,没,O,O
58878,那,O,O
58879,近,O,O
58880,期,O,O
58881,找,B_cause,B_cause
58882,过,I_cause,I_cause
58883,小,I_cause,I_cause
58884,姐,I_cause,I_cause
58885,吗,O,O
58886,？,O,O
58887,或,O,O
58888,者,O,O
58889,陌,B_cause,O
58890,生,I_cause,O
58891,女,I_cause,O
58892,性,I_cause,O
58893,也,O,O
58894,算,O,O
58895,恩,O,O
58896,，,O,O
58897,那,O,O
58898,您,O,O
58899,说,O,O
58900,下,O,O
58901,微,O,O
58902,信,O,O
58903,，,O,O
58904,我,O,O
58905,加,O,O
58906,您,O,O
58907,好,O,O
58908,的,O,O
58909,，,O,O
58910,目,O,O
58911,前,O,O
58912,绵,O,B_org
58913,阳,O,I_org
58914,市,O,I_org
58915,卫,O,I_org
58916,生,O,I_org
58917,局,O,I_org
58918,和,O,O
58919,我,O,O
58920,院,O,O
58921,联,O,O
58922,合,O,O
58923,承,O,O
58924,办,O,O
58925,的,O,O
58926,关,O,O
58927,爱,O,O
58928,男,O,O
58929,性,O,O
58930,健,O,O
58931,康,O,O
58932,活,O,O
58933,动,O,O
58934,，,O,O
58935,男,O,O
58936,性,O,O
58937,检,O,O
58938,查,O,O
58939,申,O,O
58940,请,O,O
58941,减,O,O
58942,免,O,O
58943,后,O,O
58944,自,O,O
58945,费,O,O
58946,仅,O,O
58947,有,O,O
58948,6,B_price,B_price
58949,1,I_price,I_price
58950,块,I_price,I_price
58951,钱,O,I_price
58952,您,O,O
58953,是,O,O
58954,我,O,O
58955,们,O,O
58956,绵,B_address,B_address
58957,阳,I_address,I_address
58958,的,O,O
58959,吗,O,O
58960,？,O,O
58961,你,O,O
58962,是,O,O
58963,早,O,O
58964,上,O,O
58965,没,O,O
58966,有,O,O
58967,晨,B_physiology,B_physiology
58968,勃,I_physiology,I_physiology
58969,还,O,O
58970,是,O,O
58971,性,O,O
58972,生,O,O
58973,活,O,O
58974,无,B_symptom,B_symptom
58975,法,I_symptom,I_symptom
58976,勃,I_symptom,I_symptom
58977,起,I_symptom,I_symptom
58978,，,O,O
58979,还,O,O
58980,是,O,O
58981,勃,B_symptom,B_symptom
58982,起,I_symptom,I_symptom
58983,不,I_symptom,I_symptom
58984,硬,I_symptom,I_symptom
58985,，,O,O
58986,？,O,O
58987,性,O,O
58988,生,O,O
58989,活,O,O
58990,无,B_symptom,B_symptom
58991,法,I_symptom,I_symptom
58992,勃,I_symptom,I_symptom
58993,起,I_symptom,I_symptom
58994,这,O,O
58995,样,O,O
58996,吧,O,O
58997,，,O,O
58998,您,O,O
58999,的,O,O
59000,Q,O,O
59001,Q,O,O
59002,或,O,O
59003,者,O,O
59004,微,O,O
59005,信,O,O
59006,是,O,O
59007,多,O,O
59008,少,O,O
59009,，,O,O
59010,我,O,O
59011,添,O,O
59012,加,O,O
59013,您,O,O
59014,，,O,O
59015,给,O,O
59016,您,O,O
59017,说,O,O
59018,一,O,O
59019,下,O,O
59020,具,O,O
59021,体,O,O
59022,的,O,O
59023,检,O,O
59024,查,O,O
59025,项,O,O
59026,目,O,O
59027,治,O,O
59028,疗,O,O
59029,方,O,O
59030,式,O,O
59031,和,O,O
59032,注,O,O
59033,意,O,O
59034,事,O,O
59035,项,O,O
59036,，,O,O
59037,对,O,O
59038,你,O,O
59039,一,O,O
59040,定,O,O
59041,有,O,O
59042,帮,O,O
59043,助,O,O
59044,5,O,O
59045,9,O,O
59046,8,O,O
59047,5,O,O
59048,0,O,O
59049,4,O,O
59050,4,O,O
59051,7,O,O
59052,4,O,O
59053,去,O,O
59054,医,O,O
59055,院,O,O
59056,复,O,O
59057,查,O,O
59058,吗,O,O
59059,费,O,O
59060,用,O,O
59061,，,O,O
59062,一,O,O
59063,共,O,O
59064,下,O,O
59065,来,O,O
59066,多,O,O
59067,少,O,O
59068,钱,O,O
59069,这,O,O
59070,样,O,O
59071,吧,O,O
59072,，,O,O
59073,你,O,O
59074,平,O,O
59075,时,O,O
59076,使,O,O
59077,用,O,O
59078,Q,O,O
59079,Q,O,O
59080,还,O,O
59081,是,O,O
59082,微,O,O
59083,信,O,O
59084,，,O,O
